0VeZZD26dOsSbQVG__2017-05-15T14:12:17.842Z__2017-05-15T14:12:18.483Z__max_sagittal_angle	53.80700899301688
0VeZZD26dOsSbQVG__2017-05-15T14:12:18.562Z__2017-05-15T14:12:19.521Z__max_sagittal_angle	55.902403121570025
0VeZZD26dOsSbQVG__2017-05-15T14:12:23.477Z__2017-05-15T14:12:24.237Z__max_sagittal_angle	52.46499667416152
0VeZZD26dOsSbQVG__2017-05-15T14:12:25.155Z__2017-05-15T14:12:25.915Z__max_sagittal_angle	57.68110562762946
0VeZZD26dOsSbQVG__2017-05-15T14:12:25.995Z__2017-05-15T14:12:26.755Z__max_sagittal_angle	59.55573868043683
0VeZZD26dOsSbQVG__2017-05-15T14:12:42.58Z__2017-05-15T14:12:43.42Z__max_sagittal_angle	52.30820223737153
0VeZZD26dOsSbQVG__2017-05-15T14:12:53.053Z__2017-05-15T14:12:53.892Z__max_sagittal_angle	52.38791197062236
0VeZZD26dOsSbQVG__2017-05-15T14:13:15.353Z__2017-05-15T14:13:16.512Z__max_sagittal_angle	67.78429565993271
0VeZZD26dOsSbQVG__2017-05-15T14:13:35.496Z__2017-05-15T14:13:42.85Z__max_sagittal_angle	72.0874108032553
0VeZZD26dOsSbQVG__2017-05-15T14:13:52.242Z__2017-05-15T14:13:53.121Z__max_sagittal_angle	50.2853040124549
0VeZZD26dOsSbQVG__2017-05-15T14:14:25.613Z__2017-05-15T14:14:26.652Z__max_sagittal_angle	54.5278289969189
0VeZZD26dOsSbQVG__2017-05-15T14:15:28.999Z__2017-05-15T14:15:31.036Z__max_sagittal_angle	64.83399015762001
0VeZZD26dOsSbQVG__2017-05-15T14:19:07.885Z__2017-05-15T14:19:08.724Z__max_sagittal_angle	50.620417919636594
0VeZZD26dOsSbQVG__2017-05-15T14:19:56.44Z__2017-05-15T14:20:03.915Z__max_sagittal_angle	72.40934686813884
0VeZZD26dOsSbQVG__2017-05-15T14:20:10.948Z__2017-05-15T14:20:11.188Z__max_sagittal_angle	50.37402251812799
0VeZZD26dOsSbQVG__2017-05-15T14:21:33.993Z__2017-05-15T14:21:36.471Z__max_sagittal_angle	59.44680503815028
0VeZZD26dOsSbQVG__2017-05-15T14:25:00.841Z__2017-05-15T14:25:01.52Z__max_sagittal_angle	52.910133975660926
0VeZZD26dOsSbQVG__2017-05-15T14:34:42.769Z__2017-05-15T14:34:45.287Z__max_sagittal_angle	81.40065697700106
0VeZZD26dOsSbQVG__2017-05-15T14:46:50.643Z__2017-05-15T14:46:52.68Z__max_sagittal_angle	63.233759796047195
0VeZZD26dOsSbQVG__2017-05-15T14:48:02.733Z__2017-05-15T14:48:25.273Z__max_sagittal_angle	61.95859950094813
